"variable","original_variable","module","n_total","n_missing","pct_missing","n_observed","initial_reading"
"quest__OSQ150","OSQ150","Questionnaire",10175,6360,62.5061425061425,3815,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OSQ170","OSQ170","Questionnaire",10175,6360,62.5061425061425,3815,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OSQ200","OSQ200","Questionnaire",10175,6360,62.5061425061425,3815,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__RXQ510","RXQ510","Questionnaire",10175,6360,62.5061425061425,3815,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"lab__LBDR06","LBDR06","Labs",10175,6312,62.03439803439804,3863,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDR11","LBDR11","Labs",10175,6312,62.03439803439804,3863,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDR16","LBDR16","Labs",10175,6312,62.03439803439804,3863,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDR18","LBDR18","Labs",10175,6312,62.03439803439804,3863,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDR26","LBDR26","Labs",10175,6312,62.03439803439804,3863,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDR31","LBDR31","Labs",10175,6312,62.03439803439804,3863,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDR33","LBDR33","Labs",10175,6312,62.03439803439804,3863,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDR35","LBDR35","Labs",10175,6312,62.03439803439804,3863,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDR39","LBDR39","Labs",10175,6312,62.03439803439804,3863,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDR40","LBDR40","Labs",10175,6312,62.03439803439804,3863,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDR42","LBDR42","Labs",10175,6312,62.03439803439804,3863,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDR45","LBDR45","Labs",10175,6312,62.03439803439804,3863,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDR51","LBDR51","Labs",10175,6312,62.03439803439804,3863,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDR52","LBDR52","Labs",10175,6312,62.03439803439804,3863,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDR53","LBDR53","Labs",10175,6312,62.03439803439804,3863,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDR54","LBDR54","Labs",10175,6312,62.03439803439804,3863,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDR55","LBDR55","Labs",10175,6312,62.03439803439804,3863,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDR56","LBDR56","Labs",10175,6312,62.03439803439804,3863,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDR58","LBDR58","Labs",10175,6312,62.03439803439804,3863,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDR59","LBDR59","Labs",10175,6312,62.03439803439804,3863,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDR61","LBDR61","Labs",10175,6312,62.03439803439804,3863,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDR62","LBDR62","Labs",10175,6312,62.03439803439804,3863,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDR64","LBDR64","Labs",10175,6312,62.03439803439804,3863,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDR66","LBDR66","Labs",10175,6312,62.03439803439804,3863,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDR67","LBDR67","Labs",10175,6312,62.03439803439804,3863,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDR68","LBDR68","Labs",10175,6312,62.03439803439804,3863,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDR69","LBDR69","Labs",10175,6312,62.03439803439804,3863,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDR70","LBDR70","Labs",10175,6312,62.03439803439804,3863,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDR71","LBDR71","Labs",10175,6312,62.03439803439804,3863,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDR72","LBDR72","Labs",10175,6312,62.03439803439804,3863,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDR73","LBDR73","Labs",10175,6312,62.03439803439804,3863,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDR81","LBDR81","Labs",10175,6312,62.03439803439804,3863,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDR82","LBDR82","Labs",10175,6312,62.03439803439804,3863,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDR83","LBDR83","Labs",10175,6312,62.03439803439804,3863,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDR84","LBDR84","Labs",10175,6312,62.03439803439804,3863,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDR89","LBDR89","Labs",10175,6312,62.03439803439804,3863,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDRPCR","LBDRPCR","Labs",10175,6312,62.03439803439804,3863,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"quest__DEQ034C","DEQ034C","Questionnaire",10175,6294,61.85749385749386,3881,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DEQ034D","DEQ034D","Questionnaire",10175,6294,61.85749385749386,3881,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"lab__LBDHI","LBDHI","Labs",10175,6263,61.55282555282555,3912,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"quest__DED031","DED031","Questionnaire",10175,6248,61.4054054054054,3927,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DEQ034A","DEQ034A","Questionnaire",10175,6248,61.4054054054054,3927,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DEQ038G","DEQ038G","Questionnaire",10175,6248,61.4054054054054,3927,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"lab__URXUTRI","URXUTRI","Labs",10175,6118,60.12776412776413,4057,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"lab__LBDWFL","LBDWFL","Labs",10175,6075,59.70515970515971,4100,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
"quest__WHD110","WHD110","Questionnaire",10175,5996,58.92874692874693,4179,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"dem__RIDEXAGM","RIDEXAGM","Demographic",10175,5962,58.5945945945946,4213,"Ausencia de entrevista o no respuesta al ítem; no debe asumirse MCAR sin comprobar asociaciones observadas."
"quest__PFQ059","PFQ059","Questionnaire",10175,5905,58.03439803439804,4270,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DBQ235A","DBQ235A","Questionnaire",10175,5895,57.93611793611794,4280,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DBQ235B","DBQ235B","Questionnaire",10175,5895,57.93611793611794,4280,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DBQ235C","DBQ235C","Questionnaire",10175,5895,57.93611793611794,4280,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__SXD031","SXD031","Questionnaire",10175,5882,57.80835380835381,4293,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"exam__OHXIMP","OHXIMP","Examination",10175,5856,57.55282555282555,4319,"La ausencia bruta combina no participación en MEC, restricciones de edad y ausencia de la medición."
"quest__BPQ060","BPQ060","Questionnaire",10175,5748,56.49140049140049,4427,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__ALQ151","ALQ151","Questionnaire",10175,5698,56,4477,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__ALQ120Q","ALQ120Q","Questionnaire",10175,5696,55.98034398034398,4479,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__SXD021","SXD021","Questionnaire",10175,5649,55.518427518427515,4526,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DUQ370","DUQ370","Questionnaire",10175,5636,55.39066339066339,4539,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__DUQ240","DUQ240","Questionnaire",10175,5635,55.38083538083538,4540,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__BPQ070","BPQ070","Questionnaire",10175,5555,54.5945945945946,4620,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__BPQ090D","BPQ090D","Questionnaire",10175,5555,54.5945945945946,4620,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__SMQ862","SMQ862","Questionnaire",10175,5378,52.85503685503686,4797,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__IND247","IND247","Questionnaire",10175,5366,52.73710073710074,4809,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OHQ620","OHQ620","Questionnaire",10175,5362,52.697788697788695,4813,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OHQ640","OHQ640","Questionnaire",10175,5362,52.697788697788695,4813,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OHQ680","OHQ680","Questionnaire",10175,5362,52.697788697788695,4813,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OHQ835","OHQ835","Questionnaire",10175,5362,52.697788697788695,4813,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OHQ850","OHQ850","Questionnaire",10175,5362,52.697788697788695,4813,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OHQ855","OHQ855","Questionnaire",10175,5362,52.697788697788695,4813,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OHQ860","OHQ860","Questionnaire",10175,5362,52.697788697788695,4813,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OHQ865","OHQ865","Questionnaire",10175,5362,52.697788697788695,4813,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OHQ870","OHQ870","Questionnaire",10175,5362,52.697788697788695,4813,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OHQ875","OHQ875","Questionnaire",10175,5362,52.697788697788695,4813,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OHQ880","OHQ880","Questionnaire",10175,5362,52.697788697788695,4813,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__OHQ885","OHQ885","Questionnaire",10175,5362,52.697788697788695,4813,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__HIQ031A","HIQ031A","Questionnaire",10175,5354,52.61916461916462,4821,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"quest__WHD120","WHD120","Questionnaire",10175,5151,50.62407862407862,5024,"La ausencia bruta puede responder a edad, patrones de salto, no aplicabilidad o no respuesta."
"lab__ORXGH","ORXGH","Labs",10175,5118,50.2997542997543,5057,"La ausencia bruta combina no participación, restricciones de edad, submuestras y ausencia de la determinación."
